0.4,0.6,0.466667,0.5,0.52,0.533333,0.514286,0.525,0.533333,0.54,0.545455,0.55,0.538462,0.571429,0.56,0.55,0.552941,0.533333,0.536842,0.55,0.533333,0.518182,0.504348,0.5,0.512,0.5,0.503704,0.507143,0.510345,0.5,0.503226,0.50625,0.515152,0.511765,0.52,0.527778,0.52973,0.526316,0.528205,0.535,0.526829,0.528571,0.530233,0.531818,0.528889,0.526087,0.519149,0.525,0.522449,0.52,0.52549,0.523077,0.524528,0.522222,0.523636,0.525,0.522807,0.527586,0.528814,0.533333,0.534426,0.535484,0.539683,0.540625
0.5,0.5,0.466667,0.475,0.48,0.516667,0.514286,0.5375,0.5,0.49,0.509091,0.525,0.523077,0.535714,0.513333,0.5125,0.505882,0.5,0.489474,0.505,0.504762,0.495455,0.5,0.4875,0.484,0.492308,0.492593,0.489286,0.489655,0.49,0.487097,0.49375,0.50303,0.505882,0.505714,0.511111,0.510811,0.507895,0.507692,0.5025,0.504878,0.5,0.506977,0.504545,0.508889,0.508696,0.504255,0.50625,0.504082,0.504,0.503922,0.507692,0.50566,0.501852,0.505455,0.501786,0.5,0.496552,0.5,0.496667,0.495082,0.493548,0.495238,0.495312
0.47,0.51,0.503333,0.4925,0.478,0.483333,0.491429,0.5025,0.495556,0.494,0.499091,0.490833,0.489231,0.490714,0.488,0.489375,0.49,0.483889,0.484737,0.4855,0.489524,0.490909,0.488261,0.488333,0.4908,0.491538,0.491111,0.493929,0.493793,0.491667,0.49129,0.494375,0.495455,0.494412,0.491429,0.491389,0.491351,0.493158,0.494359,0.49225,0.49439,0.495,0.495116,0.495909,0.496667,0.498043,0.498298,0.498958,0.499388,0.4984,0.499412,0.501346,0.501698,0.499074,0.5,0.500357,0.500351,0.499828,0.500508,0.5005,0.501803,0.501613,0.500952,0.50125
0.488,0.51,0.497333,0.496,0.496,0.501667,0.505143,0.50675,0.501333,0.5048,0.505273,0.5025,0.497692,0.498857,0.5012,0.501875,0.503059,0.500778,0.503053,0.5032,0.502095,0.500273,0.499391,0.49975,0.5008,0.501,0.501556,0.5015,0.501862,0.502067,0.500903,0.501,0.502364,0.503235,0.502629,0.502389,0.503189,0.502737,0.502,0.5032,0.502634,0.502762,0.502837,0.503409,0.502933,0.502652,0.502,0.5015,0.501878,0.50124,0.502,0.502462,0.502868,0.502963,0.502764,0.50325,0.503579,0.503621,0.503661,0.504367,0.504623,0.504774,0.505111,0.505094
0.504,0.5,0.496889,0.498,0.495467,0.496667,0.49619,0.498333,0.49437,0.492533,0.492364,0.494222,0.492103,0.493619,0.493956,0.4925,0.490196,0.490074,0.491018,0.492267,0.493016,0.492909,0.493333,0.494,0.494933,0.494308,0.493926,0.494524,0.494759,0.495289,0.494538,0.494833,0.495636,0.496039,0.496267,0.497074,0.497982,0.498807,0.499248,0.499533,0.500358,0.500413,0.500744,0.501273,0.500681,0.501246,0.501106,0.500778,0.501034,0.500667,0.500706,0.501179,0.501258,0.501556,0.501455,0.501714,0.501661,0.501632,0.50122,0.501444,0.501617,0.502151,0.502138,0.502396
0.465,0.5035,0.500667,0.51075,0.5046,0.501833,0.504143,0.50275,0.504,0.505,0.504091,0.502167,0.500692,0.502,0.501267,0.499688,0.498235,0.499222,0.499263,0.49885,0.499667,0.499227,0.498087,0.496417,0.49716,0.497231,0.497111,0.496786,0.497172,0.498,0.497323,0.497844,0.498152,0.498882,0.498029,0.499028,0.499243,0.499763,0.499487,0.49945,0.499659,0.499452,0.499093,0.499159,0.499022,0.498217,0.49866,0.498458,0.498796,0.4981,0.498314,0.498231,0.498094,0.498037,0.4984,0.498411,0.498596,0.498328,0.498186,0.498283,0.498164,0.498468,0.499048,0.499484
